inncode,generation,department,fulltimeparttime,tenure,managementlevel,engage1,engage2,recommendtoothers,csr,deib1,informed,teamfeeling,appreciatedatwork,trustteammates,voice,innovate,resourses1,decisionautonomy,ld1,ld2,passionateatwork,paysatisfaction,rewardsbenefits1,rewardsbenefits2,merit,ld3,treatrespect1,jobsecurity,worklifebalance1,worklifebalance2,workload,dmanager1,ld5,dmanager2,dmanager3,dmanager4,dmanager5,dmanager6,workenv1,dmanager7,dmanager8,dmanager9,deib2,wellbeing1,wellbeing2,workenv2,workenv3,gm1,gm2,gm3,intenttostayhl,recommendhl,chainscale,state,hotelzipcode,wellbeing,workenvironment,learningdevelopment,worklifebalance,deib,supportivegm,rewardsbenefits,engagement
100157,4,29,3,5,3,5,5,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,1,1,4,Florida,32821,4.0,5.0,5.0,4.5,5.0,5.0,4.5,5.0
100151,6,28,3,6,2,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,2,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,32819,5.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0
100115,3,21,4,8,2,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,0,0,4,Washington DC (District of Columbia),20001,3.5,4.0,4.0,3.5,4.0,3.67,3.5,4.0
100057,5,21,3,8,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,Massachusetts,2125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100172,4,15,3,7,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,Iowa,50309,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
100093,6,12,3,3,3,2,1,2,3,5,1,2,1,2,4,1,2,1,4,4,1,1,4,4,1,4,4,4,2,1,2,4,4,4,4,2,5,2,2,2,2,1,2,2,1,4,2,4,2,2,0,0,4,Oregon,97204,1.5,3.33,4.0,1.5,3.5,2.67,4.0,1.5
100046,4,9,3,3,2,4,4,4,4,4,4,5,4,5,4,2,3,4,3,3,4,3,4,4,3,4,5,1,4,5,4,4,4,4,5,5,5,5,4,5,4,5,5,4,4,1,4,4,4,4,0,0,3,Florida,33602,4.0,2.0,3.5,4.5,4.5,4.0,4.0,4.0
100083,5,12,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,Colorado,81301,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100160,5,24,3,7,3,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,0,1,4,Florida,32830,4.5,5.0,5.0,5.0,5.0,4.67,5.0,5.0
100165,6,20,3,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Illinois,60666,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100157,3,13,3,4,2,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0,0,4,Florida,32821,4.0,4.33,4.5,5.0,5.0,4.0,5.0,5.0
100184,4,21,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,New York,10282,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100184,6,28,3,2,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,4,5,4,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,New York,10282,5.0,5.0,4.75,5.0,5.0,5.0,4.5,5.0
100069,4,2,4,7,2,5,5,5,3,5,5,5,5,5,5,4,5,5,4,4,5,4,4,5,4,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,Florida,33304,5.0,5.0,4.25,5.0,5.0,5.0,4.5,5.0
100178,5,16,3,3,3,4,5,4,4,4,2,2,4,4,4,4,4,4,4,4,5,2,4,5,4,5,4,4,4,2,4,2,3,4,3,2,4,3,3,3,3,3,3,4,4,4,4,4,4,4,0,0,5,North Carolina,28217,4.0,3.67,4.0,3.0,3.5,4.0,4.5,4.5
100078,5,28,4,5,2,4,4,5,4,5,4,4,4,4,4,5,5,5,3,2,4,4,5,4,3,3,4,5,3,4,2,4,3,5,5,5,4,5,5,5,5,4,4,5,5,5,4,5,5,5,1,1,3,Louisiana,70112,5.0,5.0,2.75,3.5,4.5,5.0,4.5,4.0
100151,4,29,4,8,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,32819,5.0,4.67,5.0,4.0,5.0,5.0,5.0,5.0
100052,4,13,3,6,3,5,5,5,3,5,5,5,5,5,5,2,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,2,2,5,4,4,5,5,5,4,5,5,5,1,1,5,Florida,33316,5.0,4.0,4.0,4.0,4.5,5.0,4.0,5.0
100113,5,20,3,4,3,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,3,5,5,4,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,1,1,3,Virginia,22314,4.0,4.33,4.25,4.5,4.5,5.0,5.0,4.0
100067,5,38,3,6,3,5,5,5,4,4,4,5,4,4,2,4,5,5,5,5,5,4,4,4,4,4,2,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,0,1,3,Nevada,89158,5.0,4.67,4.5,5.0,4.0,4.0,4.0,5.0
100182,4,5,3,8,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,New York,10019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100061,5,21,4,7,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,Indiana,46204,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100132,6,7,3,3,3,4,4,4,4,4,3,4,3,4,3,4,4,5,5,5,5,3,5,5,2,2,3,4,5,4,4,5,5,5,5,3,5,5,4,4,5,4,4,4,3,4,4,4,4,4,0,0,4,Washington,98101,3.5,4.0,4.25,4.5,4.0,4.0,5.0,4.0
100151,6,38,5,6,3,3,4,4,4,4,2,3,2,4,3,3,2,3,2,2,2,4,4,4,2,3,3,3,2,4,4,4,3,3,4,2,4,3,3,3,2,3,4,2,2,4,3,3,2,3,0,0,4,Florida,32819,2.0,3.67,2.5,3.0,4.0,2.67,4.0,3.5
100151,4,1,4,8,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,32819,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100068,5,28,4,5,2,4,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,0,0,2,Washington DC (District of Columbia),20001,3.5,4.0,4.0,2.0,4.0,4.0,4.0,4.0
100173,4,12,3,8,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,Illinois,60603,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
100049,5,12,3,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,0,0,4,Florida,33040,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0
100101,5,7,3,8,3,5,5,4,4,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,3,Missouri,64111,5.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0
100155,3,21,3,5,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,Florida,32819,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100067,4,25,3,7,1,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,4,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,Nevada,89158,5.0,5.0,4.75,4.5,5.0,5.0,4.5,5.0
100049,5,28,4,7,2,4,4,4,3,4,4,4,3,4,3,2,4,4,3,4,3,3,4,4,3,2,4,4,4,2,3,2,3,3,3,3,4,4,2,3,4,4,3,4,4,4,3,3,4,3,0,0,4,Florida,33040,4.0,3.33,3.0,3.0,3.5,3.33,4.0,4.0
100116,5,6,3,3,3,4,4,3,4,5,4,4,4,4,4,3,3,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,0,4,Texas,77056,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
100110,4,28,3,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,Washington DC (District of Columbia),20009,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
100058,3,21,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,Florida,33132,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100056,3,21,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,Massachusetts,2111,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100063,6,32,3,4,3,4,3,4,4,4,4,1,2,3,1,2,4,4,4,4,4,2,4,4,4,4,2,4,3,4,4,3,2,3,2,2,2,3,2,3,1,4,3,4,4,5,5,4,4,5,0,0,2,Florida,32836,4.0,4.0,3.5,3.5,3.5,4.33,4.0,3.5
100074,5,37,3,3,3,4,5,5,5,5,5,3,5,3,3,3,3,4,5,5,5,3,3,4,5,5,5,5,5,3,5,3,3,3,3,3,4,3,3,3,3,3,4,5,5,5,5,5,5,5,0,1,3,Illinois,60611,5.0,4.33,4.5,4.0,4.5,5.0,3.5,4.5
100063,5,24,4,5,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,1,2,Florida,32836,4.5,5.0,5.0,3.5,5.0,5.0,5.0,5.0
100063,6,7,3,3,3,4,5,5,3,2,2,4,4,4,5,3,1,4,4,4,4,4,4,4,3,4,4,4,4,4,3,5,4,4,5,5,4,4,5,3,3,2,4,4,4,4,5,5,3,4,0,1,2,Florida,32836,4.0,4.33,4.0,4.0,3.0,4.0,4.0,4.5
100094,4,12,3,6,3,4,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,1,1,4,Oregon,97204,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.5
100117,3,12,3,8,3,5,5,5,5,5,5,5,5,4,4,5,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Louisiana,70130,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100173,5,29,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,4,Illinois,60603,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100171,6,28,3,6,3,5,5,4,3,4,3,5,5,4,5,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,5,Iowa,52401,4.0,4.0,4.25,4.0,4.0,4.0,4.0,5.0
100157,6,10,3,6,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,3,0,1,4,Florida,32821,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
100151,5,34,3,5,2,4,4,5,1,4,4,2,2,5,1,1,1,1,4,4,4,1,1,1,1,4,1,1,1,5,2,2,2,1,1,1,1,1,1,1,1,1,4,1,1,2,5,4,4,1,0,1,4,Florida,32819,1.0,1.67,3.5,3.0,4.0,3.0,1.0,4.0
100047,5,12,3,4,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,2,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,Florida,33316,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100164,3,20,3,8,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Illinois,60605,5.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0
100077,5,6,3,6,3,4,4,4,3,4,3,5,4,4,3,4,4,5,4,4,4,2,5,5,2,2,5,5,4,4,4,2,1,3,2,3,3,3,3,1,1,3,3,4,4,5,4,4,4,4,0,0,3,Hawaii,96815,4.0,4.33,2.75,4.0,3.5,4.0,5.0,4.0
100140,4,12,4,6,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,5,4,4,4,4,4,4,0,0,3,Washington,98104,4.5,4.0,3.25,4.0,3.5,4.0,4.0,4.0
100058,4,28,4,8,2,4,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,3,4,4,4,5,5,4,5,2,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0,0,5,Florida,33132,4.0,4.33,4.5,3.5,4.5,4.0,4.0,4.0
100190,4,5,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,New Jersey,7201,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100184,5,28,4,6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,New York,10282,5.0,5.0,4.75,4.5,5.0,5.0,5.0,5.0
100054,5,26,3,5,2,5,5,5,4,4,4,5,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,1,1,4,Texas,75207,5.0,5.0,4.75,5.0,4.5,4.33,4.0,5.0
100196,3,28,4,5,2,4,4,4,4,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,2,2,4,4,3,5,4,5,5,5,5,5,5,5,5,4,3,4,5,4,4,1,0,3,Washington,98003,4.5,3.67,4.75,3.5,5.0,4.33,5.0,4.0
100048,5,7,3,6,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,0,1,3,Florida,33441,5.0,4.33,5.0,5.0,5.0,4.67,5.0,5.0
100168,5,21,3,7,3,5,4,2,3,4,1,1,2,2,2,1,1,1,1,1,3,4,3,3,1,1,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,0,0,1,Illinois,60611,4.0,3.0,1.0,3.0,2.5,1.0,3.0,4.5
100125,6,21,3,6,2,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,5,3,5,5,4,5,5,5,5,4,3,5,5,4,5,5,5,4,5,5,4,4,5,4,4,4,4,5,5,5,0,0,4,Ohio,43215,4.0,4.33,4.75,4.5,5.0,5.0,5.0,4.0
100065,4,25,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,Washington DC (District of Columbia),20004,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100067,5,15,4,8,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,Nevada,89158,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5
100163,5,21,3,6,3,5,5,5,5,5,5,3,3,3,5,4,3,5,5,5,5,3,3,5,3,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,1,3,Illinois,60611,5.0,5.0,4.75,5.0,5.0,5.0,4.0,5.0
100169,4,8,3,8,3,5,5,5,3,5,3,5,5,5,5,5,5,5,3,4,5,5,5,5,5,4,4,4,5,5,5,5,3,4,5,5,5,5,4,4,5,4,4,5,5,5,5,3,3,3,1,1,5,Illinois,60611,5.0,4.67,3.5,5.0,4.5,3.0,5.0,5.0
100068,5,7,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,0,0,2,Washington DC (District of Columbia),20001,4.0,4.0,4.25,4.0,4.0,5.0,4.5,4.0
100179,5,25,3,6,2,3,4,4,4,4,3,4,4,5,4,5,5,3,4,4,4,4,4,4,4,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,3,3,3,0,0,4,Oklahoma,73102,4.5,4.33,4.5,4.0,4.5,3.0,4.0,3.5
100119,5,12,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5,4,5,4,5,5,5,5,5,5,1,1,5,Pennsylvania,19107,4.5,4.67,4.75,4.5,5.0,5.0,5.0,5.0
100152,5,22,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,1,4,Georgia,30313,4.5,5.0,5.0,4.5,5.0,5.0,5.0,5.0
100054,4,8,3,3,3,5,5,5,5,5,5,4,5,1,4,4,4,4,5,4,5,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,5,5,0,1,4,Texas,75207,4.0,4.0,4.0,4.0,4.5,5.0,4.0,5.0
100053,4,16,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,33316,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100160,3,28,4,7,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Florida,32830,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100158,5,21,3,6,3,4,5,5,3,5,2,3,3,4,3,2,5,3,5,5,5,2,4,5,2,5,5,2,5,5,4,2,5,3,3,5,4,2,2,5,4,4,4,5,4,3,4,5,5,5,0,1,3,Florida,32821,4.5,2.67,5.0,5.0,4.5,5.0,4.5,4.5
100184,6,5,4,6,2,5,5,5,4,5,4,4,4,3,4,4,4,5,5,5,3,3,5,5,4,4,5,5,5,2,4,4,4,2,4,5,5,5,5,5,5,4,5,5,5,5,3,5,5,5,1,1,2,New York,10282,5.0,5.0,4.5,3.5,5.0,5.0,5.0,5.0
100117,6,28,3,6,3,4,4,4,5,5,4,4,5,4,4,5,5,5,3,5,5,3,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,0,0,4,Louisiana,70130,4.5,4.33,4.25,5.0,5.0,4.67,5.0,4.0
100081,5,1,4,6,2,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,0,4,Utah,84101,5.0,5.0,5.0,5.0,5.0,4.67,5.0,5.0
100109,4,12,3,8,3,5,4,4,5,4,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,0,0,4,Washington DC (District of Columbia),20036,4.5,4.0,3.75,4.0,4.0,4.0,4.0,4.5
100107,5,12,3,5,3,3,3,4,3,3,2,3,3,2,2,4,4,3,4,3,3,4,3,4,3,3,3,1,1,5,3,3,3,3,3,1,3,3,3,3,3,3,3,4,3,4,4,3,4,3,0,0,5,Texas,79601,3.5,3.67,3.25,3.0,3.0,3.33,3.5,3.0
100097,4,21,3,7,3,5,5,4,4,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,4,Georgia,30303,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100077,3,21,3,8,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,1,3,Hawaii,96815,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100182,5,21,3,7,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,2,4,1,1,4,New York,10019,4.0,5.0,5.0,5.0,5.0,3.33,5.0,5.0
100049,5,21,3,4,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,Florida,33040,4.0,4.0,3.75,4.0,4.0,4.0,3.5,4.0
100125,4,6,4,6,1,4,5,4,3,5,5,3,5,4,5,5,4,5,5,4,5,2,5,5,4,4,5,5,4,2,3,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,1,0,4,Ohio,43215,3.5,5.0,4.5,3.0,5.0,5.0,5.0,4.5
100067,5,30,3,4,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,5,5,5,1,1,3,Nevada,89158,4.0,4.0,4.75,4.5,5.0,5.0,4.0,5.0
100103,4,7,5,6,3,4,5,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0,0,3,Indiana,46617,4.0,4.0,3.75,4.0,4.0,4.0,4.0,4.5
100097,6,28,4,4,2,4,4,5,4,5,3,4,5,5,5,4,5,3,4,4,5,4,5,5,4,2,5,3,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,4,0,1,4,Georgia,30303,4.0,4.33,3.5,4.5,5.0,3.67,5.0,4.0
100110,4,8,3,7,4,4,5,4,4,4,4,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,0,0,4,Washington DC (District of Columbia),20009,4.0,3.0,3.75,4.0,3.5,3.0,4.0,4.5
100164,4,20,3,7,4,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,2,4,5,3,5,5,5,4,4,4,4,3,3,4,3,1,4,3,3,4,3,4,5,5,5,4,5,4,5,1,1,4,Illinois,60605,5.0,4.33,4.0,4.0,4.0,4.67,4.5,4.5
100112,5,8,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Texas,78701,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100126,5,21,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,Maryland,21015,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
100104,3,7,3,6,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,3,Indiana,46204,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
100149,3,5,3,7,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,0,0,4,Florida,33019,4.0,3.67,3.75,4.0,3.5,4.0,4.0,4.0
100157,3,23,3,7,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,1,1,4,Florida,32821,5.0,4.67,4.0,4.0,4.5,5.0,4.0,5.0
100108,5,8,5,4,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,3,Washington DC (District of Columbia),20001,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5
